id,Type,Nb_chambre,loc,surface,prix
immo-facile-57522685,Appartement,4,Belleville,111,1399000
immo-facile-57523348,Appartement,4,Belleville,111,1399000
immo-facile-57516382,Appartement,5,Ménilmontant,182,1490000
ag752451-449261510,Appartement,2,Gambetta,69,249000
ag756528-449221700,Studio,1,Belleville,25,275000
hektor-hektor-1_boconseil75-1278,Appartement,3,Ménilmontant,72,798000
laforet-immo-facile-22454743,Appartement,3,Gambetta,47,455000
ladresse-1-adresse-13806905,Appartement,1,Gambetta,21,210000
apimo-85490760,Appartement,5,Gambetta,156,1390000
ag750940-449173793,Appartement,2,75020 Paris 20e,56,351000
ag750940-449173787,Appartement,2,Belleville,92,595000
ag750940-449173796,Duplex,4,75020 Paris 20e,84,718000
ag752209-447540155,Appartement,3,Belleville,45,410000
ag756910-449196224,Appartement,2,Gambetta,32,308000
adapt-immo-75008144339,Appartement,2,Belleville,33,295000
immo-facile-57510290,Appartement,3,Gambetta,70,1030000
hektor-3_DVIMMO2024-32997,Appartement,1,Père Lachaise,37,339200
apimo-84249216,Appartement,5,Gambetta,130,1690000
apimo-8014354,Appartement,3,Gambetta,76,900000
ag752844-449019983,Appartement,4,Plaine,107,899000
laforet-immo-facile-22451841,Appartement,2,Plaine,34,315000
apimo-85488461,Appartement,2,Gambetta,47,429000
ag941230-448988606,Appartement,4,75020 Paris 20e,71,1030000
dr-house-immo-1-749085,Appartement,2,Télégraphe,45,350000
apimo-85487690,Appartement,3,Ménilmontant,69,251000
ag440414-449000210,Appartement,2,Père Lachaise,42,399000
immo-facile-57485459,Appartement,3,Plaine,61,499000
immo-facile-57401345,Appartement,5,Plaine,99,850000
immo-facile-57485629,Appartement,4,Père Lachaise,87,859500
immo-facile-57394641,Appartement,4,Gambetta,98,945000
century-21-202_2434_12165,Appartement,2,Télégraphe,35,246000
century-21-202_2464_15921,Appartement,4,Père Lachaise,87,672000
ag750940-448853393,Appartement,2,75020 Paris 20e,49,397000
ag754594-448898507,Appartement,2,75020 Paris 20e,47,399000
ag755942-448609067,Appartement,4,Gambetta,63,598000
ag756444-448894883,Appartement,3,Gambetta,56,550000
ag756981-448858934,Appartement,3,Saint-Blaise,60,668500
ag756981-448865537,Appartement,3,Saint-Blaise,64,850000
laforet-immo-facile-22451842,Appartement,4,Télégraphe,80,572000
laforet-immo-facile-20940081,Appartement,4,Ménilmontant,95,669000
laforet-immo-facile-22452180,Appartement,4,Ménilmontant,95,669000
apimo-85486099,Appartement,2,Belleville,27,327000
apimo-85486019,Appartement,2,Belleville,27,330000
hektor-arcales1-1175,Appartement,2,Gambetta,47,398000
gedeon-29216019,Appartement,2,Père Lachaise,37,299000
laforet-immo-facile-22451826,Appartement,1,Gambetta,9,65000
laforet-immo-facile-22451827,Appartement,1,Gambetta,22,178000
immo-facile-57203442,Appartement,4,Plaine,126,1135000
ag756981-448725008,Appartement,3,Belleville,60,1550000
iad-france-1709195,Appartement,3,Gambetta,70,690000
immo-facile-57418807,Appartement,1,Belleville,33,295000
apimo-85418893,Maison,5,Père Lachaise,144,1510000
hektor-454_2_REGM75017-7533,Appartement,3,Belleville,64,640000
apimo-85463239,Appartement,3,Ménilmontant,47,429900
ag755800-448608164,Appartement,3,75020 Paris 20e,58,540000
hektor-br-immobilier-4360,Appartement,2,Ménilmontant,28,302500
hektor-br-immobilier-4361,Appartement,2,Ménilmontant,28,302500
hektor-br-immobilier-4358,Appartement,3,Plaine,86,620000
immo-facile-57173148,Appartement,1,Gambetta,29,349000
immo-facile-57408092,Appartement,7,Père Lachaise,257,2400000
hektor-ezrahome11-200,Appartement,1,Gambetta,28,199000
laforet-immo-facile-22402428,Appartement,3,Père Lachaise,70,552000
guy-hoquet-immo-facile-7175271,Appartement,2,Plaine,32,220000
ag754248-448431995,Appartement,1,Gambetta,22,178000
immo-facile-57403807,Appartement,2,Gambetta,40,372000
ag754401-448366811,Appartement,4,Gambetta,123,1397250
ag923348-448363361,Appartement,1,Père Lachaise,22,239000
ag753296-448307372,Appartement,2,Ménilmontant,28,289000
ag922880-447691385,Appartement,2,Télégraphe,57,429000
ag911713-406766165,Appartement,3,Gambetta,45,410000
netty-robert-appt-4238,Appartement,2,Belleville,30,330000
ag755800-448282529,Appartement,2,Plaine,29,262500
stephane-plaza-4-4806355,Appartement,3,Télégraphe,63,575000
immo-facile-57357583,Appartement,1,Gambetta,18,125000
century-21-202_2401_14911,Appartement,1,Télégraphe,25,219900
ladresse-1-adresse-13776902,Appartement,4,Télégraphe,97,1130000
laforet-immo-facile-22438853,Appartement,1,Gambetta,19,169600
laforet-immo-facile-22438874,Appartement,1,Belleville,29,266000
apimo-85468240,Loft/atelier/surface,5,Saint-Blaise,240,1750000
keller-williams-1-34_1_53-180334,Appartement,2,Plaine,26,187000
hektor-4_DVIMMO2024-33000,Appartement,1,Gambetta,28,198000
ag773395-448137233,Appartement,5,Télégraphe,68,430000
ag756465-448101827,Studio,1,75020 Paris 20e,29,280000
ag756465-448101821,Appartement,4,75020 Paris 20e,87,698000
immo-facile-57019710,Maison,6,Père Lachaise,90,1100000
century-21-202_2434_12161,Appartement,1,Belleville,17,128000
century-21-202_2451_11426,Maison,7,Gambetta,126,999000
ag752352-448070795,Studio,1,Belleville,17,128000
ag756444-448043408,Appartement,1,Belleville,19,199000
laforet-immo-facile-22393178,Appartement,2,Plaine,42,429000
laforet-immo-facile-22437195,Appartement,3,Père Lachaise,82,699000
ag756981-447883436,Studio,1,Père Lachaise,23,299000
ag756981-447883715,Studio,1,Père Lachaise,25,329000
ag756981-447883751,Studio,1,Père Lachaise,25,339000
laforet-immo-facile-22228700,Appartement,3,Père Lachaise,79,579000
ag756981-447883691,Appartement,2,Gambetta,42,549000
ag756981-447883580,Appartement,2,Gambetta,42,569000
ag756981-447888353,Appartement,2,Gambetta,43,579000
ag756981-447883793,Duplex,3,Gambetta,75,999000
ag756981-447883514,Duplex,3,Gambetta,80,1090000
era-2-57370399,Appartement,2,Père Lachaise,44,390000
hektor-BOSSEMONAIMMOBILIER-1326,Appartement,2,Gambetta,49,599000
ag752647-447870521,Appartement,2,Père Lachaise,30,320000
era-2-57317740,Appartement,2,Père Lachaise,44,410000
laforet-immo-facile-22399096,Appartement,4,Plaine,75,728000
ag671474-447681623,Appartement,2,Gambetta,29,288000
iad-france-1704452,Appartement,2,Télégraphe,31,294000
laforet-immo-facile-22375180,Appartement,2,Belleville,38,360000
century-21-202_2401_14910,Appartement,1,Père Lachaise,23,239900
iad-france-1704677,Appartement,4,Télégraphe,101,1190000
netty-marlyimmobilier-appt-2094,Appartement,2,Télégraphe,48,472500
ag340369-447490574,Appartement,4,Télégraphe,95,670000
ag756067-447487424,Studio,1,Père Lachaise,16,169000
laforet-immo-facile-22432056,Appartement,1,Père Lachaise,23,246000
laforet-immo-facile-22432059,Appartement,1,Père Lachaise,31,278000
laforet-immo-facile-22432063,Appartement,4,Père Lachaise,50,419000
laforet-immo-facile-22432068,Appartement,2,Télégraphe,42,434600
laforet-immo-facile-22432360,Appartement,3,Père Lachaise,52,469000
laforet-immo-facile-22432043,Appartement,4,Télégraphe,74,534000
century-21-202_2451_11351,Appartement,3,Gambetta,56,540000
apimo-85243307,Appartement,3,Belleville,67,580000
laforet-immo-facile-22432048,Appartement,3,Père Lachaise,72,599000
century-21-202_2907_27682,Appartement,2,Père Lachaise,52,450000
century-21-202_2907_27697,Appartement,2,Plaine,49,451500
hektor-5_DVIMMO2024-32980,Appartement,1,Saint-Blaise,25,195000
hektor-1_DVIMMO2024-32969,Appartement,2,Plaine,26,239000
hektor-1_DVIMMO2024-32977,Appartement,1,Père Lachaise,24,240750
laforet-immo-facile-22431563,Appartement,5,Télégraphe,114,850000
laforet-immo-facile-22431566,Appartement,4,Télégraphe,114,850000
apimo-85457691,Appartement,2,Saint-Blaise,51,625000
square-habitat-immo-facile-43015059,Appartement,1,Plaine,23,280080
netty-brews-appt-3093,Appartement,4,Télégraphe,86,640000
apimo-85457312,Appartement,3,75020 Paris 20e,68,890000
century-21-202_2434_12162,Appartement,3,Belleville,60,707000
ag750887-447223646,Appartement,2,75020 Paris 20e,33,299000
ag755714-447224345,Appartement,5,Télégraphe,97,799000
iad-france-1703464,Appartement,2,Saint-Blaise,45,350000
ladresse-1-adresse-13627394,Appartement,2,Télégraphe,33,299000
era-2-57317705,Appartement,1,Saint-Blaise,19,160000
era-2-57317710,Appartement,1,Saint-Blaise,18,179000
era-2-57317733,Appartement,1,Télégraphe,31,253000
era-2-57317758,Appartement,2,Père Lachaise,45,380000
era-2-57317766,Maison,4,Père Lachaise,71,550000
era-2-57317774,Appartement,3,Gambetta,69,575000
era-2-57317778,Appartement,3,Gambetta,86,760000
ag756001-424929418,Appartement,4,Gambetta,80,685000
hektor-hektor-1_boconseil75-4485,Appartement,1,Télégraphe,33,249000
iad-france-1702674,Appartement,3,Père Lachaise,65,538000
ag752352-447113210,Appartement,3,Télégraphe,61,568900
ag756375-446367896,Appartement,2,Père Lachaise,51,395000
immo-facile-57145056,Appartement,2,Gambetta,28,269000
century-21-202_2434_12147,Appartement,1,Belleville,16,140000
century-21-202_2434_12159,Appartement,1,Belleville,31,186000
century-21-202_2571_11996,Appartement,2,Gambetta,30,298000
hektor-transopera-4193,Appartement,2,Ménilmontant,28,305000
iad-france-1701506,Appartement,5,Télégraphe,90,870000
stephane-plaza-4-4819822,Appartement,1,Saint-Blaise,13,119000
netty-cost92-appt-17902,Appartement,2,Gambetta,27,280000
apimo-85388511,Appartement,2,Gambetta,48,370000
netty-meilleurconseil-appt-5509,Appartement,1,Télégraphe,22,210000
netty-meilleurconseil-appt-5512,Appartement,3,Belleville,57,480000
netty-robert-appt-3364,Appartement,2,Télégraphe,54,399000
netty-robert-house-390,Maison,6,Gambetta,145,1590000
apimo-85428056,Appartement,3,Télégraphe,60,525000
ag340369-446835545,Appartement,4,Télégraphe,95,655000
adapt-immo-3473731572,Appartement,2,Gambetta,62,545000
hektor-4_DVIMMO2024-32984,Appartement,2,Gambetta,38,371000
hektor-1857_EXPERTIMO22-181325,Appartement,4,Belleville,105,895000
century-21-202_2401_14928,Appartement,2,Père Lachaise,48,425000
ag755942-446720606,Appartement,3,Télégraphe,56,549000
netty-amoch-appt-14593,Appartement,5,Belleville,111,1400000
laforet-immo-facile-22424783,Appartement,3,Ménilmontant,42,325000
laforet-immo-facile-22424781,Appartement,2,Gambetta,35,349000
nestenn-1-99939072188,Appartement,1,Gambetta,27,245000
ag280130-423750709,Appartement,5,75020 Paris 20e,94,598000
iad-france-1696416,Appartement,4,Gambetta,103,780000
apimo-85408184,Appartement,2,Gambetta,42,329000
laforet-immo-facile-22424334,Appartement,3,Plaine,73,580000
stephane-plaza-4-4815388,Appartement,1,Père Lachaise,11,86000
hektor-transopera-4185,Appartement,4,Plaine,87,620000
century-21-202_715_24838,Appartement,2,Gambetta,31,293000
hektor-ARCENCIEL-23060,Appartement,5,Télégraphe,101,749000
laforet-immo-facile-22422066,Appartement,1,Père Lachaise,21,214000
century-21-202_715_24823,Appartement,2,Gambetta,41,350000
hektor-br-immobilier-4275,Maison,6,Gambetta,208,945000
hektor-cmb-3831,Appartement,1,Père Lachaise,21,235000
stephane-plaza-4-4813848,Appartement,2,Gambetta,49,360000
stephane-plaza-4-4813333,Appartement,2,Télégraphe,48,425000
stephane-plaza-4-4813896,Appartement,2,Gambetta,59,520000
guy-hoquet-immo-facile-7102306,Appartement,1,Télégraphe,31,230000
era-2-57217585,Appartement,3,Gambetta,68,520000
ag754264-446393951,Appartement,3,Ménilmontant,60,596000
laforet-immo-facile-22420595,Appartement,1,Saint-Blaise,24,214000
netty-brews-appt-3087,Appartement,2,Plaine,40,385000
century-21-202_2434_10131,Appartement,4,Belleville,138,988000
laforet-immo-facile-22334387,Appartement,2,Gambetta,39,380000
ag752844-446230022,Appartement,1,Gambetta,15,127000
ag756001-446270888,Appartement,2,Plaine,42,370000
apimo-85426152,Maison,7,75020 Paris 20e,265,1900000
ag755800-446228249,Appartement,2,Père Lachaise,30,315000
netty-isambert-appt-4171,Appartement,1,Saint-Blaise,31,249000
immo-facile-57194800,Appartement,7,Télégraphe,186,1890000
immo-facile-57194816,Maison,7,Télégraphe,186,1890000
century-21-202_2401_14917,Appartement,1,Père Lachaise,27,253000
ag755464-446071076,Appartement,3,Belleville,33,295000
stephane-plaza-4-4811420,Appartement,3,Plaine,72,643000
apimo-85423414,Appartement,2,Saint-Blaise,51,625000
apimo-85423552,Appartement,3,Saint-Blaise,60,648000
apimo-85423660,Appartement,4,Saint-Blaise,84,1310000
ag756981-445924172,Appartement,1,Gambetta,23,289000
netty-amoch-appt-14647,Appartement,5,Belleville,111,1400000
ag756444-445718216,Appartement,3,Gambetta,57,560000
ag311656-445665335,Appartement,2,Père Lachaise,60,579000
ag920615-445598933,Studio,1,Gambetta,18,179000
century-21-202_2401_14884,Appartement,3,Père Lachaise,70,587900
century-21-202_2401_14918,Appartement,4,Père Lachaise,85,727900
hektor-cabinetazoulay-519,Appartement,1,Gambetta,25,239000
era-2-57100635,Appartement,5,Plaine,91,935000
netty-lavieimmo-appt-3456,Appartement,2,Père Lachaise,47,655000
ag753296-445487513,Appartement,2,Gambetta,49,475000
ag756465-445456466,Appartement,2,75020 Paris 20e,37,340000
immo-facile-57155889,Appartement,2,Gambetta,31,293000
immo-facile-57066322,Appartement,4,Père Lachaise,189,1395000
century-21-202_2434_12146,Appartement,1,Belleville,33,270000
century-21-202_2434_12156,Appartement,3,Télégraphe,67,707000
ag751938-445336220,Appartement,5,Gambetta,113,850000
ag754691-445314335,Studio,1,Ménilmontant,16,154000
immo-facile-56911029,Appartement,1,Télégraphe,26,239000
immo-facile-57158932,Appartement,3,Télégraphe,68,563000
century-21-202_715_24172,Appartement,4,Gambetta,79,765000
ag752844-445278212,Appartement,4,Père Lachaise,85,728000
apimo-85409093,Appartement,3,Plaine,75,679000
ag755800-445221656,Appartement,3,Plaine,70,723000
apimo-85408773,Appartement,4,Ménilmontant,83,336000
ag942352-445190000,Studio,1,Télégraphe,17,149000
safti-1-1383087,Appartement,3,Télégraphe,64,585000
laforet-immo-facile-22399264,Appartement,1,Père Lachaise,16,130800
century-21-202_557_45640,Maison,8,Gambetta,180,1575000
immo-facile-57093651,Appartement,4,Gambetta,79,473000
immo-facile-57077941,Appartement,4,Gambetta,88,680000
ag755800-445159799,Appartement,4,Belleville,98,800000
gedeon-30115084,Appartement,2,75020 Paris 20e,34,230000
ladresse-1-adresse-13782697,Appartement,3,Plaine,70,665000
stephane-plaza-4-4262431,Appartement,4,Gambetta,78,640000
ag755800-445079273,Appartement,3,Plaine,56,425000
ag755800-445083668,Appartement,2,Père Lachaise,51,449800
ag752209-443851577,Appartement,1,Saint-Blaise,19,168000
hektor-4_DVIMMO2024-32972,Appartement,5,Père Lachaise,112,750000
safti-1-1382233,Appartement,2,Ménilmontant,47,470000
hektor-transopera-4179,Appartement,1,Ménilmontant,16,154000
immo-facile-56375914,Appartement,3,Gambetta,74,625000
gedeon-30103376,Appartement,3,Télégraphe,70,556500
hektor-fmpconsults-484,Appartement,3,Gambetta,60,499000
hektor-1905_EXPERTIMO22-179602,Appartement,2,Gambetta,50,490000
ag755800-444702995,Appartement,2,Plaine,41,348000
apimo-85390955,Appartement,4,Plaine,92,800000
ag942352-444652691,Studio,1,Télégraphe,11,95000
century-21-202_2451_11410,Appartement,2,Gambetta,42,405000
ag752188-444399491,Appartement,2,Gambetta,40,350000
ag752844-444467450,Appartement,2,Plaine,45,365000
ag752844-444467462,Appartement,3,Saint-Blaise,74,499000
netty-isambert-appt-4184,Appartement,1,Plaine,31,279000
iad-france-1686406,Appartement,2,Belleville,33,294000
immo-facile-57116388,Appartement,5,Télégraphe,159,1450000
immo-facile-40010984,Appartement,2,Télégraphe,55,478000
gedeon-30062309,Appartement,2,75020 Paris 20e,39,450000
safti-1-1365357,Appartement,1,Gambetta,14,94000
laforet-immo-facile-22401506,Appartement,2,Gambetta,37,357000
stephane-plaza-4-4791587,Maison,5,Gambetta,112,1290000
century-21-202_2434_11989,Appartement,2,Gambetta,42,340000
laforet-immo-facile-22399418,Appartement,2,Télégraphe,38,250000
laforet-immo-facile-22399420,Appartement,2,Gambetta,48,450000
safti-1-1358966,Appartement,3,Gambetta,75,625000
stephane-plaza-4-4795842,Appartement,1,Père Lachaise,14,125000
ag750887-443814872,Maison,4,75020 Paris 20e,46,410000
apimo-85347409,Appartement,2,Père Lachaise,41,449000
hektor-hektor-1_boconseil75-4428,Appartement,2,Télégraphe,33,249000
hektor-hektor-1_boconseil75-4316,Appartement,3,Gambetta,50,418000
ag754212-443694638,Appartement,4,75020 Paris 20e,90,820000
ag942352-443739977,Duplex,3,Belleville,91,730000
century-21-202_715_24842,Appartement,3,Gambetta,76,680000
laforet-immo-facile-22335245,Appartement,4,Père Lachaise,85,699000
stephane-plaza-4-4795853,Appartement,2,Gambetta,56,449000
ag753296-443636630,Appartement,5,Gambetta,94,585000
iad-france-1683804,Appartement,2,Gambetta,35,319000
ag755800-443412629,Studio,1,Père Lachaise,14,145000
keller-williams-1-34_1_53-176231,Appartement,1,Belleville,18,205000
ag755800-443343176,Maison,3,Père Lachaise,91,875500
ladresse-1-adresse-13327966,Appartement,1,Plaine,34,330000
immo-facile-57081635,Appartement,2,Gambetta,26,217990
ag942906-443191244,Appartement,2,75020 Paris 20e,48,374000
stephane-plaza-4-4793199,Appartement,5,Télégraphe,107,845000
ag755800-443168450,Appartement,3,Père Lachaise,91,875500
ag753775-443075948,Appartement,5,Télégraphe,105,800000
ag340369-443044499,Appartement,2,Télégraphe,51,423000
iad-france-1681913,Appartement,3,Saint-Blaise,48,399000
apimo-85339153,Appartement,2,Belleville,39,440000
apimo-85339249,Appartement,3,Belleville,62,640000
iad-france-1672844,Appartement,4,Télégraphe,81,770000
safti-1-1376042,Appartement,2,Télégraphe,54,499000
hektor-980_EXPERTIMO22-178722,Appartement,4,Télégraphe,75,660000
stephane-plaza-4-4788005,Appartement,2,Ménilmontant,34,250000
ag752844-442757408,Loft/atelier/surface,4,Gambetta,89,599000
ag752352-442650248,Appartement,4,Mouzaia,89,585000
immo-facile-55943258,Appartement,1,Télégraphe,15,160000
century-21-202_2434_12143,Appartement,1,Télégraphe,7,66000
ag752844-442618235,Appartement,3,Saint-Blaise,58,385000
laforet-immo-facile-22380077,Appartement,1,Gambetta,7,61000
apimo-85321183,Appartement,2,Belleville,29,224000
immo-facile-57024809,Appartement,4,Belleville,95,645000
ag743447-442271096,Studio,1,Gambetta,23,234000
ag756771-442190954,Appartement,6,Gambetta,120,990000
